Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality,id,mistral-7B-small_logic_zero_shot_bt_zscore,mistral-7B-small_logic_few_shot_bt_zscore,mistral-7B-small_logic_cot_bt_zscore,mistral-7B-small_rhetoric_zero_shot_bt_zscore,mistral-7B-small_rhetoric_few_shot_bt_zscore,mistral-7B-small_rhetoric_cot_bt_zscore,mistral-7B-small_dialectic_zero_shot_bt_zscore,mistral-7B-small_dialectic_few_shot_bt_zscore,mistral-7B-small_dialectic_cot_bt_zscore,llama-8B-small_logic_zero_shot_bt_zscore,llama-8B-small_logic_few_shot_bt_zscore,llama-8B-small_logic_cot_bt_zscore,llama-8B-small_rhetoric_zero_shot_bt_zscore,llama-8B-small_rhetoric_few_shot_bt_zscore,llama-8B-small_rhetoric_cot_bt_zscore,llama-8B-small_dialectic_zero_shot_bt_zscore,llama-8B-small_dialectic_few_shot_bt_zscore,llama-8B-small_dialectic_cot_bt_zscore,olmo2-7B-small_logic_zero_shot_bt_zscore,olmo2-7B-small_logic_few_shot_bt_zscore,olmo2-7B-small_logic_cot_bt_zscore,olmo2-7B-small_rhetoric_zero_shot_bt_zscore,olmo2-7B-small_rhetoric_few_shot_bt_zscore,olmo2-7B-small_rhetoric_cot_bt_zscore,olmo2-7B-small_dialectic_zero_shot_bt_zscore,olmo2-7B-small_dialectic_few_shot_bt_zscore,olmo2-7B-small_dialectic_cot_bt_zscore,qwen2.5-7B-small_logic_zero_shot_bt_zscore,qwen2.5-7B-small_logic_few_shot_bt_zscore,qwen2.5-7B-small_logic_cot_bt_zscore,qwen2.5-7B-small_rhetoric_zero_shot_bt_zscore,qwen2.5-7B-small_rhetoric_few_shot_bt_zscore,qwen2.5-7B-small_rhetoric_cot_bt_zscore,qwen2.5-7B-small_dialectic_zero_shot_bt_zscore,qwen2.5-7B-small_dialectic_few_shot_bt_zscore,qwen2.5-7B-small_dialectic_cot_bt_zscore,commandr-7B-small_logic_zero_shot_bt_zscore,commandr-7B-small_logic_few_shot_bt_zscore,commandr-7B-small_logic_cot_bt_zscore,commandr-7B-small_rhetoric_zero_shot_bt_zscore,commandr-7B-small_rhetoric_few_shot_bt_zscore,commandr-7B-small_rhetoric_cot_bt_zscore,commandr-7B-small_dialectic_zero_shot_bt_zscore,commandr-7B-small_dialectic_few_shot_bt_zscore,commandr-7B-small_dialectic_cot_bt_zscore,mixtral-8x7B-medium_logic_zero_shot_bt_zscore,mixtral-8x7B-medium_logic_few_shot_bt_zscore,mixtral-8x7B-medium_logic_cot_bt_zscore,mixtral-8x7B-medium_rhetoric_zero_shot_bt_zscore,mixtral-8x7B-medium_rhetoric_few_shot_bt_zscore,mixtral-8x7B-medium_rhetoric_cot_bt_zscore,mixtral-8x7B-medium_dialectic_zero_shot_bt_zscore,mixtral-8x7B-medium_dialectic_few_shot_bt_zscore,mixtral-8x7B-medium_dialectic_cot_bt_zscore,mistral-22B-medium_logic_zero_shot_bt_zscore,mistral-22B-medium_logic_few_shot_bt_zscore,mistral-22B-medium_logic_cot_bt_zscore,mistral-22B-medium_rhetoric_zero_shot_bt_zscore,mistral-22B-medium_rhetoric_few_shot_bt_zscore,mistral-22B-medium_rhetoric_cot_bt_zscore,mistral-22B-medium_dialectic_zero_shot_bt_zscore,mistral-22B-medium_dialectic_few_shot_bt_zscore,mistral-22B-medium_dialectic_cot_bt_zscore,olmo2-32B-medium_logic_zero_shot_bt_zscore,olmo2-32B-medium_logic_few_shot_bt_zscore,olmo2-32B-medium_logic_cot_bt_zscore,olmo2-32B-medium_rhetoric_zero_shot_bt_zscore,olmo2-32B-medium_rhetoric_few_shot_bt_zscore,olmo2-32B-medium_rhetoric_cot_bt_zscore,olmo2-32B-medium_dialectic_zero_shot_bt_zscore,olmo2-32B-medium_dialectic_few_shot_bt_zscore,olmo2-32B-medium_dialectic_cot_bt_zscore,mixtral-8x22B-medium_logic_zero_shot_bt_zscore,mixtral-8x22B-medium_logic_few_shot_bt_zscore,mixtral-8x22B-medium_logic_cot_bt_zscore,mixtral-8x22B-medium_rhetoric_zero_shot_bt_zscore,mixtral-8x22B-medium_rhetoric_few_shot_bt_zscore,mixtral-8x22B-medium_rhetoric_cot_bt_zscore,mixtral-8x22B-medium_dialectic_zero_shot_bt_zscore,mixtral-8x22B-medium_dialectic_few_shot_bt_zscore,mixtral-8x22B-medium_dialectic_cot_bt_zscore,llama-70B-big_logic_zero_shot_bt_zscore,llama-70B-big_logic_few_shot_bt_zscore,llama-70B-big_logic_cot_bt_zscore,llama-70B-big_rhetoric_zero_shot_bt_zscore,llama-70B-big_rhetoric_few_shot_bt_zscore,llama-70B-big_rhetoric_cot_bt_zscore,llama-70B-big_dialectic_zero_shot_bt_zscore,llama-70B-big_dialectic_few_shot_bt_zscore,llama-70B-big_dialectic_cot_bt_zscore,qwen2.5-72B-big_logic_zero_shot_bt_zscore,qwen2.5-72B-big_logic_few_shot_bt_zscore,qwen2.5-72B-big_logic_cot_bt_zscore,qwen2.5-72B-big_rhetoric_zero_shot_bt_zscore,qwen2.5-72B-big_rhetoric_few_shot_bt_zscore,qwen2.5-72B-big_rhetoric_cot_bt_zscore,qwen2.5-72B-big_dialectic_zero_shot_bt_zscore,qwen2.5-72B-big_dialectic_few_shot_bt_zscore,qwen2.5-72B-big_dialectic_cot_bt_zscore,commandr-104B-big_logic_zero_shot_bt_zscore,commandr-104B-big_logic_few_shot_bt_zscore,commandr-104B-big_logic_cot_bt_zscore,commandr-104B-big_rhetoric_zero_shot_bt_zscore,commandr-104B-big_rhetoric_few_shot_bt_zscore,commandr-104B-big_rhetoric_cot_bt_zscore,commandr-104B-big_dialectic_zero_shot_bt_zscore,commandr-104B-big_dialectic_few_shot_bt_zscore,commandr-104B-big_dialectic_cot_bt_zscore
1,1,22408,"Round 1-Acceptance, Round 2-Cases, Round 3-Rebuttals, Round 4-Defense. I will be arguing for the US federal government to increase the minimum wage every year by one dollar. My opponent will argue that the government should not increase the minimum wage.",-0.446654263,True,-0.784080847,-0.709937855,-1.824092849,40,True,-1.275031449,22408_1_1,-1.3003,-0.6609,-1.5487,-1.0049,0.3561,-1.6895,-0.8881,1.4212,-1.1408,0.1213,1.1684,-0.0323,0.1337,0.3681,1.3576,0.7466,0.9433,0.7013,-1.5484,-0.2602,-0.1968,-0.4888,-0.5314,-0.6204,-0.8186,-0.5311,-1.583,-0.6196,0.4592,-0.872,-0.6759,0.2796,0.406,-1.136,-0.6365,-0.2127,-1.0244,-0.7275,0.0796,-0.5644,-1.1745,-0.75,-1.3046,-1.4224,0.5926,-0.4877,0.7041,-0.639,-0.5257,0.5909,-1.2874,-0.5737,-1.9076,-1.0844,-0.2667,-0.7378,-1.1269,-0.3745,0.4226,0.0077,-0.9535,0.3201,-0.5248,-0.7764,-0.6172,-0.6971,-1.7408,-0.2476,-0.7467,-0.6696,1.2093,-0.9057,-1.1188,0.4018,-0.2478,-0.2622,0.5232,0.2649,-0.5643,-0.977,0.1281,-1.7134,-0.8353,-0.9925,-1.425,-1.6248,-0.6035,-1.2624,-0.9746,-2.0261,-1.3367,-1.2976,-1.0576,-1.9351,-1.404,-0.6899,-1.0657,-1.1463,-0.9558,0.1229,-0.0148,0.3564,0.0022,-0.1487,0.1264,0.2607,-0.2388,-0.1179
1,3,38713,"Sometimes the utility of a debate is that it helps to refine one's statement. When I say ""The Federal Minimum wage should NOT be raised"", I mean it should not be raised NOW. The debate question had its genesis in news articles from New York and elsewhere as a response to people protesting for an increase. Raising the wage now is the wrong response , to the wrong problem and at the wrong time. With the current level of unemployment, and those who are not in the labor market, the minimum should not be raised until those issues are resolved. To raise it NOW only compounds the overall problem with the economy. When the federal government begins to act responsibly, this issue could be revisited. California may be raising their in-state minimum to $10 per hour. Let's wait and see what their experience shows. In the meantime, I still stand that ""The Federal Minimum wage should NOT be raised at this time.""",-0.446654263,True,-0.177955288,-0.102079966,0.627480792,162,True,0.131715114,38713_3_1,0.9086,-0.2514,0.7747,1.5275,0.089,0.5846,0.6573,0.6733,2.3232,1.4458,1.3259,1.0176,1.8092,1.8027,1.4243,1.3332,0.0871,-0.3964,-0.3525,-0.2641,-0.0275,0.2359,0.7709,-0.6204,0.2618,-0.1457,-0.1807,0.5116,0.3467,0.993,0.6327,0.0963,0.7497,0.6752,0.5544,1.4686,-0.234,1.0618,0.0747,1.0162,0.2598,0.2631,0.2207,1.0737,-0.0966,1.4275,0.1416,0.8276,0.7578,0.3725,0.1966,1.1058,1.0315,0.8184,-0.4072,0.2926,-0.003,-0.2594,-0.2126,-0.148,-0.27,0.317,0.142,0.6717,-0.2629,-0.3405,0.1214,0.4052,1.5702,-0.8215,-0.1854,0.3759,0.6083,-1.5012,0.2319,0.2713,0.1439,1.1441,0.3367,-0.2489,0.5331,0.2584,0.0308,-0.2189,0.2414,-0.4092,0.2816,0.2726,-0.0453,0.8444,0.921,0.4045,1.194,0.6948,0.5001,0.9883,0.8551,0.6521,0.9748,0.4836,-0.1549,0.1316,0.3538,0.7772,0.1264,0.3592,-0.0966,0.2478
1,5,38713,"DeepBlue forfeited this round. Pro Sometimes the utility of a debate is that it helps to refine one's statement. When I say ""The Federal Minimum wage should NOT be raised"", I mean it should not be raised NOW. The debate question had its genesis in news articles from New York and elsewhere as a response to people protesting for an increase. Raising the wage now is the wrong response , to the wrong problem and at the wrong time. With the current level of unemployment, and those who are not in the labor market, the minimum should not be raised until those issues are resolved. To raise it NOW only compounds the overall problem with the economy. When the federal government begins to act responsibly, this issue could be revisited. California may be raising their in-state minimum to $10 per hour. Let's wait and see what their experience shows. In the meantime, I still stand that ""The Federal Minimum wage should NOT be raised at this time.""",-0.759435292,True,-1.023777262,-0.063561202,0.437476085,167,False,-0.239353616,38713_5_1,0.2944,-0.003,0.7753,0.26,0.2304,0.1019,0.1385,-0.3557,0.6407,-0.0991,0.6813,0.9922,0.1353,0.0502,2.2297,-0.2442,-0.2197,-2.0864,-0.404,0.1126,0.2937,-0.3156,0.5084,-0.0147,-0.158,-0.6592,-0.159,0.6769,0.5441,1.1198,0.9305,1.027,1.22,0.8292,1.0446,1.3241,-0.5206,0.1327,-0.8305,1.4582,0.1243,0.5878,1.4024,0.6957,-0.0632,0.1455,-0.7518,0.594,-0.0648,0.1462,0.1925,0.3636,0.4727,0.5868,0.0901,0.4855,-0.2883,-0.5206,0.1159,-0.2564,-0.1237,-0.046,-0.2511,-1.1687,-0.9832,-1.2462,-0.8298,-0.7114,-0.7422,-0.6619,-2.0044,-0.5921,-0.928,-1.3904,-1.2929,-1.4553,-0.2089,-2.1084,-1.4683,-1.8377,-1.6923,-0.429,-0.0598,-0.045,-0.0769,-0.4092,-0.0516,0.1068,-0.5787,-0.2747,-0.4427,-1.0024,-0.2527,-0.245,-0.742,-0.8407,-0.2579,-0.6523,-0.6833,-0.7629,-0.4652,-0.1016,-0.1313,-0.2695,0.025,-0.2273,0.2485,-0.4126
1,3,5739,"look at minimum wage. it exists now. the stock market is not crumbles. inflation has not gone through the roof or caused bad problems. i thought that stock market statement wasn't worth dignifying with a response. i'm not even arguing everyone gets the same wages so why did you make that statement? also, as i said, we're not giving them an excessive minimum or the same as everyone else, but just an amount a single person could live off at the minimum without living on the streets, as i said. but, i suppose if i look beyond your words I might be able to salvage some reasoning, even though you did not state the reasoning. the argument of inflation. i'll simply refer you to my already stated argument on that matter. ""also, i agree a wage increases inflation, but it does not nullify having the wage. peple often argue increasing wage increases price of goods so teh wage increase is canelled out and they are doomed to minimum living or run amok prices for everyone else. but this is not the case. true inflatino would be if everyone got their wages increased. if just the minimum gets it, inflation would increase, but not wholly, and so the incrase would be much less proportionally ot the increase in minimum."" to explain more, mcdonald's for example would charge more, and their suppliers would charge more and everyone else would too. yes inflation would increase. but, this would not be true inflation where everyone's wages is increased, so the increase in the minimum would be more proporitonally to hte increase in inflation.",-0.759435292,True,-0.256981314,-0.478742356,0.067090974,269,True,-0.265379027,5739_3_1,-0.1252,0.3364,-1.1242,-0.4573,-0.4763,-0.8673,-0.2226,-1.145,-1.1541,1.7192,0.6813,-0.7151,0.1514,1.2574,-0.6482,0.9009,0.0871,0.5198,0.4395,0.2391,-0.075,-0.3851,-0.2519,0.2721,0.479,0.2331,0.9002,0.2442,-0.3157,-1.4533,0.2178,-0.094,-1.3837,0.4265,0.2774,-1.0797,0.4559,-0.7383,-0.8735,-0.0162,-1.3802,-0.8242,-0.3543,-0.6849,-0.7892,-0.0375,-0.3597,0.4598,0.2959,-0.0888,1.1616,0.3486,-0.5178,-0.0948,-0.0036,-0.9895,0.123,0.2352,-0.5481,-0.1411,0.258,0.9884,0.2556,-0.6594,0.3618,-0.3249,-1.2005,-0.968,-2.0181,-0.1976,-1.1585,-2.0036,-2.0362,-0.1379,-2.0733,-2.7844,-0.6686,-3.0357,-2.6113,-0.725,-1.7934,-0.2469,-0.2418,-0.045,-0.9948,0.241,-1.4643,-0.4304,1.1181,-0.0967,-0.9221,-1.1402,-0.4288,-0.8046,-1.3331,-1.862,-0.6347,-1.2988,-1.2103,-0.7461,-0.0144,-0.3441,-0.5178,-0.6669,-1.4053,-0.8731,-0.7532,-0.5678
1,1,40873,"I will be arguing for a stable federal minimum wage in the United States. I personally believe that the minimum wage should be abolished altogether, as I believe in almost nonexistent government intervention in business. However, I am arguing that we should not increase the minimum wage any higher then it already is on a federal basis. This comes from the fact that Seattle, NYC, LA, and Chicago have all raised their minimum wages to an exorbitant amount, which will eventually end up in loss of jobs and working hours. First round will be acceptance and an overall statement of your intended debate, as well as any definitions you shall use for your debate. If you feel that a word or sentence is vague, please define it using a common dictionary, and then list the name of that dictionary in your overall debate. No trolling, no usage of profanity, and all statements that are not opinionated but are not backed up by sources will be looked over, as I will not believe it unless I see a credible source. Good luck to whomever may accept this debate.",-0.133873234,True,-0.138737052,0.130820346,0.040593266,187,True,0.003292566,40873_1_1,-0.7921,0.2367,-0.7434,-1.6995,0.733,-2.5961,-1.9155,0.6488,-2.8255,-0.9466,0.8379,-0.2191,0.4337,-0.2798,0.8544,0.4096,-0.8705,0.5231,0.1442,-0.0061,-0.5295,-0.0274,-0.5314,-0.0147,0.2863,0.2331,0.4855,-1.7041,-0.8029,-2.0056,-1.6495,-0.9365,-2.1649,-1.1563,-1.8584,-2.4179,0.0412,0.5505,0.8136,-1.0495,0.4285,-2.2736,-1.1582,-0.3231,-0.2244,-1.0869,-2.0696,-0.7822,-0.3438,-0.5872,-0.849,-0.8124,-0.3716,-0.1012,0.3521,-0.229,0.4996,0.3456,1.015,0.1445,0.3249,-1.0524,0.2461,-0.8384,-1.5362,0.5812,-1.3415,-0.0923,-0.6144,-0.8392,-0.1756,-1.7508,-0.2253,1.0688,0.2348,-0.2196,0.2862,0.4741,0.1425,0.6276,0.0146,-1.0249,-0.518,-1.677,-1.2045,-0.7766,-1.4643,-1.7438,-1.187,-1.5206,-1.1966,-0.9679,-1.3037,-1.2222,-0.7626,-1.051,-1.4642,-0.6349,-1.4211,-0.1242,0.1599,-0.3441,-0.3798,-0.6659,-0.7986,-0.6233,-0.2388,0.0067
1,1,26220,"The resolution is whether or not the minimum wage ought be raised. To 10 $ 1. In reality, the minimum wage should be at least 10 that is if the federal minimum wage was indexed to inflation and to our times. However the issue is it is not. (1) 2. That’s first order. 10$ isn’t exactly demanding a monumental pay raise. It’s more of just keeping what should be. The Federal minimum wage hasn’t been raised in over six years, given that if it had kept up with inflation since its peak in the 1960s it would be well over 10$ an hour.(1) Many fast food workers have been protesting and calling for a 15$ minimum wage-Not to say I endorse or support this – just stating this is more inline with what civil rights activists demanded in the 1960s (2) 3. improve the economy. Contrary to falsely held views, research very strongly supports and indicates that given it passed , it would likely help businesses through augmenting demand , lowering turnover , increasing prices and thus significantly improving the economy , due to greater spending money for consumers. (3) (4) 4. It would catapult millions out of poverty Full time minimum wage works in our current economy earn a mere $14,500. That is $3,000 below the poverty line. The wage simply isn’t nowhere near enough to pay a suitable rent in any state. Just a bump to 10 bucks, would catapult 6 million out of poverty. 5. Americans are overwhelmingly in support of it. A poll reported that 80 percent of Americans support raising the minimum wage to $10. (5) Sources 1. 2. 3. 4. 5. 6.",-0.446654263,True,1.329428201,0.310705989,0.656377402,278,True,0.886732958,26220_1_1,0.3012,0.5627,1.5195,0.5605,-0.7762,0.3368,0.1471,0.6793,0.4477,0.0798,-0.7543,-0.2832,0.1214,0.971,-1.3387,0.8626,0.3828,1.768,0.8789,0.4758,0.7947,0.3991,1.4527,0.5491,0.8622,1.1355,0.7777,1.5181,1.7277,1.6968,1.3582,1.5416,1.22,1.4816,1.7187,1.175,0.4897,1.4466,0.0742,-0.6036,1.0971,0.7331,0.2207,0.3247,1.0638,1.1498,0.3693,1.1781,1.019,-0.5872,1.4372,1.194,0.3245,1.2742,0.713,1.4611,0.8509,0.6963,0.7175,0.5508,0.7343,0.7937,0.2664,0.9758,1.0685,1.3851,0.1264,1.9327,0.934,1.7878,1.3639,1.3243,1.5838,0.99,1.5996,1.4933,0.7317,1.1973,1.4045,0.5441,1.3334,1.4943,1.4453,1.5134,1.5453,1.6268,1.2814,1.4134,1.3645,1.618,1.7288,1.6523,1.6544,1.5771,1.5647,1.6185,1.7393,1.5894,1.6276,-0.2555,0.2842,-0.1016,1.0921,-0.1487,-0.2067,1.0103,0.7027,0.1434
1,5,22408,"I will be arguing that he Federal Goveronment should not raise the minimum wage for a number of reasons: Reason #1 - The intention of the minimum wage - The minimum wage is just a entrance wage, thus it should not be something you can live comfortably off of, because the idea is you're supposed to work, invest, and get a better job over time. Furthermore, the minimum wage was invented to protect workers from corporate greed. Reason #2 - The Constitution - The Consdtitution never grants the Federal Government the power to establish a Federal minimum wage, rather, under the Tenth Amendment, as this power isn't prohibited to the states, the power to establish a minimum waste should be given to the states respectively (state minimum wages), or to the people (labour unions) Reason #3 - Economics - In the United States, we are having an inflation rate of 8-13%, and raising the minimum wage will only make it worse. Besides, raising the minimum wage will harm small businesses the most, and since 60% of new jobs come from small businesses, this will significantly raise the unemployment rate.",-0.446654263,True,0.625391507,0.41368608,-0.216676175,189,False,0.314856336,22408_5_1,1.7286,-0.8261,0.7481,1.4381,0.2318,2.0946,1.7936,1.3515,2.547,-0.4114,0.64,-0.0872,-0.0554,0.2623,-0.3143,0.0167,1.0998,-0.4186,-0.9344,-0.7297,-0.3297,-1.0566,-0.3443,-0.4128,-1.0682,-0.8653,-1.337,0.8773,0.7844,-0.1096,1.0439,0.6811,0.8864,0.6256,1.0433,0.3147,1.1085,-0.3901,0.7357,0.6878,1.5016,1.0427,0.5795,0.1524,1.2001,1.1556,-0.2526,1.2406,0.2875,0.4381,0.0369,0.2788,0.7556,0.5331,-1.0121,-0.4918,-0.8935,-0.8531,-0.9144,0.1963,-0.595,-0.5263,-0.603,0.5291,1.7936,0.7744,0.7876,0.2129,0.2873,0.9379,1.506,0.5324,0.0409,0.8331,0.8102,0.1449,0.7969,0.5723,0.1426,1.1747,0.3848,0.7624,0.9522,0.7552,-0.0173,0.997,1.0417,0.7694,1.1847,-0.0329,0.7596,1.3037,0.8663,0.7359,1.1557,1.2946,0.4638,1.2603,1.0489,1.1018,1.0262,0.662,0.8913,0.4135,0.8513,0.8945,0.8899,0.7153
1,4,33824,"Even right here on Debate.org, the vast majority of people side with Ben Carson in believing that raising the minimum wage would increase unemployment. (See Beyond that, raising minimum wage across the board (such as the federal mandate proposed by Sanders) would inevitably result in businesses raising goods and services prices to account for the additional money they are spending in payroll which would not only negate any benefit, (maybe people make more, but if they have to spend more - it's a wash) but would also put even more financial strain on middle-class Americans who were meant to benefit from the wage hike in the first place. As businesses start looking to cut costs (to make up for higher wages), it's very likely that benefits (such as paid time off, employee reimbursement, tuition assistance, and other perks) would be drastically reduced or cut. Employees would then have to pay for these expenses out of their own pockets, further reducing their effective take-home pay. Raising the federal minimum wage is not an effective or sustainable way to accomplish the goals that Sanders is fighting for. Although it seems like a federally mandated minimum wage of $15 per hour would improve the financial situation of millions of Americans, it would actually bring about serious negative consequences for businesses, middle-class American families, and our economy as a whole.",-0.446654263,True,-0.175626729,1.191311651,0.40703907,226,False,0.55689518,33824_4_1,0.2473,-0.0489,0.3687,0.9181,0.4935,-0.5572,0.5005,-0.2267,-0.0851,-0.9109,0.118,0.9177,-0.4188,0.5728,0.0967,-0.3533,0.2611,-0.4252,-0.5993,-0.5918,0.1723,-1.0566,-1.2274,-0.7245,-0.6766,-0.0678,-1.3242,1.1336,0.5873,1.3767,1.5509,0.5119,1.0503,0.8249,0.7128,1.439,0.989,-0.2456,0.9086,0.4781,0.7929,0.8562,0.211,0.6113,0.3936,0.8826,-0.0291,-0.558,-0.1976,0.654,-0.6707,-0.0982,0.5281,-0.3561,-0.3246,-0.1587,-0.1971,-0.8531,0.6896,-1.2915,-0.7244,0.0273,-0.4536,1.2231,0.355,1.1192,1.146,1.111,0.5113,2.0032,0.014,1.5071,0.3883,0.5727,0.9471,0.918,-0.1175,0.1005,0.7239,0.6859,0.6654,0.9025,1.3634,1.0318,0.8643,1.24,1.3046,1.188,1.0574,0.6095,1.4228,1.6318,1.247,1.5005,1.4525,1.5985,1.5506,1.6305,1.444,0.8898,0.9213,0.662,0.8987,-0.1538,0.9399,0.8945,1.4745,1.0556
1,2,18018,"One must ask you to clarify what you mean by ""basically stealing money"", How would increasing public infrastructure not ""basically steal money"" either? In an earlier statement it asks, ""Do you really and honestly think that we can afford increasing spending on minimum wage?"" This then contradicts a later on statement that says that the US should use the money for something other than minimum wage. Would that not be within the same predicament? If the first statement declares the US can't afford minimum wage, what would change that would allow it to afford anything else? Towards the end of the last paragraph it is stated that there is no leeway for minimum wage to be increased, one must be asked to clarify what they mean by ""leeway""? Does this apply to public infrastructure as well? Also, one must ask you to further to explain what one means by ""no course of action should be taken""? For the entire last paragraph it talks about what to use the excess money on, but then the closing few sentences state that ""no course of action should be taken."" What does one want to see happen? Should minimum wage not be increased because the money could be used for better things? Or should minimum wage not be increased because the US needs to lower its debt?",-0.133873234,True,-0.241483533,-0.318252025,-0.098783343,223,True,-0.263959092,18018_2_1,0.0345,-0.298,-0.011,-0.4238,-0.0396,-0.325,-0.3123,-0.502,-0.4433,0.7063,0.299,1.1858,-0.2618,-0.0596,0.6727,-0.3368,0.8297,0.5062,-0.1209,-0.0705,-1.798,-0.4008,-0.3443,-0.5642,-0.2585,-0.589,-0.4463,-0.8053,-0.0467,-1.4122,-0.5459,-0.0324,-0.7871,0.0583,-0.2201,-0.2563,-0.2662,0.1099,-0.6906,0.3061,1.2699,-0.2172,0.029,1.9691,-0.2594,-1.485,0.4222,-1.3298,-1.1848,0.4381,-1.0275,-0.6925,-0.2012,-0.5381,-0.4555,-0.8647,-0.0687,-0.4497,-0.9236,-1.147,-0.4517,0.3985,-0.3273,-0.7318,0.901,0.5273,-0.1208,0.1951,-0.609,-0.459,0.6731,1.3306,-1.7976,-0.1489,-1.3614,-1.1834,-1.3941,-1.4075,-0.9671,-0.3491,-0.6574,0.4678,-0.1819,0.1436,0.2972,0.6025,0.3058,0.4667,0.3554,0.4572,-2.01,-1.0658,-1.5696,-1.1578,-0.2133,-1.5382,-1.3046,-0.5982,-0.7962,0.4235,0.268,0.2275,0.7812,0.6377,0.7149,0.4478,0.7642,0.202
1,8,16012,"The above links show how much minimum wage hurts the small business. Raising the minimum wage hurts all business in the sense that when the wage is increased, some workers have to be let off. Now how are the companies supposed to decide to let people off? What if they let off the person who needed the job rather than the person who comes from a wealthy family and is just working a minimum wage job because he enjoys the work? ""If an employee was working harder than another employee the minimum wage has nothing that keeps employee 1 from getting a raise."" The company could not afford to do this without firing another one of the corporations employees because the company still needs profit. People who work at minimum wage jobs, like McDonald's lets say, and want a raise are not thinking ahead. The reason is because to afford this the company would then need to increase the cost of the burgers to pay for the increased wages. Now not as many people would want to buy burgers because of the cost increase, thus either the wage would have to be decreased or jobs would be lost. See the link below for more. Minimum wage hurts all business and their employees, which is why we need to abolish it.",-0.446654263,True,-0.013313214,-0.316188145,0.241151421,220,False,-0.041171568,16012_8_1,0.0236,0.0722,-0.011,-0.0302,0.2318,-0.8023,0.1467,0.0078,-0.2576,0.1614,0.299,0.5197,-1.2546,-1.102,-0.6748,-2.2401,-0.0388,-0.5597,0.0267,-0.0705,-0.4646,0.0331,-0.3443,0.1765,-0.0781,-0.589,-0.1165,-1.2518,-0.156,-0.8503,-1.2892,-1.941,-1.4937,-1.1557,-1.8855,-2.795,0.3345,-0.7256,0.4333,0.4749,0.4867,-0.2802,0.6285,-0.9066,-0.42,0.0271,-0.3946,-0.1413,0.0497,0.2145,1.0619,-0.1067,-0.0595,0.0504,0.3066,0.8891,-0.0637,0.0611,0.384,0.2117,0.3212,-0.749,0.1856,0.1422,0.8831,0.0804,0.1778,1.0845,0.2666,-0.2606,-0.1308,-0.4235,0.5545,0.6703,-0.3421,-0.2674,-0.1557,-0.2062,0.2802,0.7959,-0.1242,-1.1663,-0.8493,-0.3766,-0.9191,-1.5024,-0.3833,-0.9924,-0.6715,-0.7796,-0.3825,-0.3021,-0.5382,-0.557,-0.7944,-0.2091,-0.1994,-0.6875,-1.4242,0.6455,0.1231,-0.9837,-0.623,-0.285,-0.5958,0.2347,-0.3956,-0.2816
